time,T_max,RH_max,Wind,Heat_Index,doy_sin,doy_cos,Target
2022-02-03,31.9,95,12.8,40.18111019252862,0.5524353131676196,0.8335557718385699,0
2022-02-04,32.5,92,15.8,40.223253817852175,0.5667017562911176,0.8239230057575542,0
2022-02-05,32.5,94,15.5,40.603227934665384,0.5808002734538009,0.8140460935082178,0
2022-02-06,33.0,75,12.9,38.89645994370171,0.5947266869607634,0.8039279618328213,0
2022-02-07,33.8,86,13.4,42.06861630359895,0.6084768701151261,0.7935716089521474,0
2022-02-08,34.4,82,13.7,42.399281041807086,0.6220467484408675,0.7829801036770629,0
2022-02-09,32.9,93,12.8,41.7070939956867,0.6354323008901774,0.7721565844991642,0
2022-02-10,33.0,95,18.7,41.07662703979994,0.6486295610349814,0.7611042586607747,0
2022-02-11,32.0,92,12.0,40.05122736035325,0.6616346182422783,0.7498264012045686,0
2022-02-12,29.8,97,10.0,37.237368684852115,0.6744436188329455,0.7383263540031065,0
2022-02-13,31.3,98,11.2,39.8498629100669,0.6870527672236669,0.7266075247685656,0
2022-02-14,30.6,96,12.9,37.95561423147675,0.699458327051647,0.7146733860429609,0
2022-02-15,28.0,97,13.7,33.396586203092895,0.7116566222817746,0.7025274741691571,0
2022-02-16,28.5,96,13.8,34.10426429365376,0.7236440382959124,0.6901733882429719,0
2022-02-17,28.4,98,16.2,33.721106836176325,0.7354170229639855,0.6776147890466889,0
2022-02-18,29.4,98,14.5,35.793160142538625,0.7469720876965552,0.6648553979642865,0
2022-02-19,30.0,97,21.0,35.45278704202456,0.7583058084785624,0.6518989958787126,0
2022-02-20,30.6,96,19.2,36.73061423147675,0.7694148268839378,0.6387494220515272,0
2022-02-21,28.7,99,13.0,34.991363182667826,0.7802958510707755,0.6254105729852463,0
2022-02-22,28.9,89,16.6,33.33049389445189,0.7909456567567772,0.6118864012687243,0
2022-02-23,29.9,91,10.6,36.46516181735543,0.8013610881746766,0.5981809144059165,0
2022-02-24,29.0,87,13.6,33.81783024404185,0.8115390590073611,0.5842981736283684,0
2022-02-25,29.9,83,12.6,34.966270912777176,0.8214765533024142,0.5702422926917871,0
2022-02-26,30.6,78,12.8,35.375568507519304,0.8311706263658079,0.5560174366570446,0
2022-02-27,32.5,76,15.9,37.6306831055687,0.8406184056344782,0.5416278206559814,0
2022-02-28,33.8,84,9.3,42.51992755235247,0.8498170915275278,0.5270777086423722,0
2022-03-01,32.7,94,11.0,41.84906058237031,0.8587639582758029,0.5123714121284237,0
2022-03-02,31.8,95,11.3,40.28956273595702,0.8674563547295969,0.49751328890718066,0
2022-03-03,32.8,96,13.4,41.89554324800616,0.8758917051442429,0.48250774176121847,0
2022-03-04,33.8,91,15.0,42.62228262615962,0.8840675099433636,0.4673592171580022,0
2022-03-05,33.7,95,14.8,43.16171031554635,0.8919813464595485,0.45207220393230435,0
2022-03-06,33.3,93,18.9,41.267347210843425,0.8996308696522433,0.43665123195606403,0
2022-03-07,32.5,91,14.0,40.41243342611224,0.9070138128026359,0.4211008707960896,0
2022-03-08,30.1,96,17.8,36.11239243930103,0.9141279881853337,0.40542572835999735,0
2022-03-09,32.0,98,10.0,41.37823977274344,0.9209712877166346,0.38963044953078796,0
2022-03-10,31.6,91,13.1,38.96292068028378,0.9275416835791966,0.37371971479046906,0
2022-03-11,31.8,95,12.8,39.997896069290356,0.9338372288229252,0.35769823883312546,0
2022-03-12,33.2,94,11.2,42.74460573769299,0.9398560579418954,0.3415707691678556,0
