time,T_max,RH_max,Wind,Heat_Index,doy_sin,doy_cos,Target
2010-01-01,28.7,99,5.6,36.430252071556716,0.017213356155834685,0.9998518392091162,0
2010-01-02,29.4,99,8.9,37.016871527213056,0.03442161162274574,0.9994074007397048,0
2010-01-03,29.4,99,9.0,36.99742708276861,0.051619667223253764,0.998666816288476,0
2010-01-04,29.6,99,7.6,37.624023853739764,0.06880242680231986,0.9976303053065857,0
2010-01-05,29.6,98,7.1,37.58486424130019,0.08596479873744647,0.9962981749346078,0
2010-01-06,30.3,97,9.0,38.3204820629784,0.10310169744743485,0.9946708199115211,0
2010-01-07,29.5,98,6.8,37.46659890366921,0.1202080448993527,0.9927487224577402,0
2010-01-08,29.9,97,7.0,37.99766332912245,0.13727877211326478,0.9905324521322229,0
2010-01-09,29.5,99,6.1,37.73831023035065,0.15430882066428117,0.9880226656636976,0
2010-01-10,29.8,99,5.3,38.42717124651001,0.1712931441814776,0.9852201067560606,0
2010-01-11,29.6,100,6.0,38.071516799512665,0.1882267098432442,0.9821256058680006,0
2010-01-12,29.4,99,5.3,37.71687152721305,0.2051044998686192,0.9787400799669153,0
2010-01-13,29.2,98,6.8,36.93908928417479,0.2219215130041655,0.9750645322571948,0
2010-01-14,29.4,98,9.9,36.68760458698307,0.2386727660059501,0.9711000518829505,0
2010-01-15,28.9,98,11.0,35.598309132217935,0.255353295116187,0.9668478136052775,0
2010-01-16,29.1,96,7.8,36.30453997345314,0.2719581575341055,0.9623090774541486,0
2010-01-17,29.1,98,6.0,36.91956511178897,0.288482432880609,0.9574851883550393,0
2010-01-18,28.9,98,7.2,36.33719802110682,0.30492122465628907,0.9523775757303974,0
2010-01-19,28.4,100,7.6,35.64784144281032,0.3212696616923644,0.9469877530760753,0
2010-01-20,29.0,99,9.0,36.293278093794754,0.3375228995941133,0.9413173175128471,0
2010-01-21,28.5,98,7.2,35.64358924421599,0.3536761221763716,0.9353679493131483,0
2010-01-22,29.3,98,6.4,37.19232413463023,0.3697245428906731,0.9291414114031743,0
2010-01-23,30.0,99,7.4,38.376326751940304,0.38566340624360707,0.9226395488404876,0
2010-01-24,30.0,98,7.7,38.178445785871325,0.401487989205973,0.9158642882672872,0
2010-01-25,29.5,99,7.1,37.543865785906206,0.4171936026123168,0.9088176373395029,0
2010-01-26,29.5,99,7.0,37.563310230350645,0.4327755925504312,0.901501684131884,0
2010-01-27,30.2,99,11.1,38.01594794711259,0.4482293417404106,0.893918596519257,0
2010-01-28,29.8,99,7.4,38.018837913176675,0.4635502709028509,0.886070621534138,0
2010-01-29,30.4,100,5.8,39.54993630319218,0.47873384011578846,0.8779600847008882,0
2010-01-30,30.1,100,6.7,38.83212175390153,0.49377555015997715,0.869589389346611,0
2010-01-31,28.3,100,5.2,35.94091872295726,0.5086709438521044,0.8609610158889943,0
2010-02-01,30.6,99,7.3,39.47775148176595,0.5234156073655503,0.8520775211013093,0
2010-02-02,30.3,98,6.6,38.929112462253094,0.5380051715382996,0.8429415373547828,0
2010-02-03,30.7,99,7.1,39.69837529313785,0.5524353131676196,0.8335557718385699,0
2010-02-04,29.9,100,5.2,38.763914085005965,0.5667017562911176,0.8239230057575542,0
2010-02-05,29.0,99,7.3,36.62383364935031,0.5808002734538009,0.8140460935082178,0
2010-02-06,29.8,98,7.3,37.90032552123662,0.5947266869607634,0.8039279618328213,0
2010-02-07,30.4,98,5.6,39.30327091046168,0.6084768701151261,0.7935716089521474,0
2010-02-08,30.7,98,8.4,39.300355789615686,0.6220467484408675,0.7829801036770629,0
2010-02-09,31.4,97,8.7,40.368594237633644,0.6354323008901774,0.7721565844991642,0
2010-02-10,30.6,98,6.0,39.58611313907696,0.6486295610349814,0.7611042586607747,0
2010-02-11,30.9,99,7.2,40.043619964695324,0.6616346182422783,0.7498264012045686,0
2010-02-12,30.8,99,6.5,39.99718274332642,0.6744436188329455,0.7383263540031065,0
2010-02-13,31.0,98,8.2,39.884389887647764,0.6870527672236669,0.7266075247685656,0
2010-02-14,31.5,99,10.5,40.50589704027346,0.699458327051647,0.7146733860429609,0
2010-02-15,30.9,94,6.2,39.50353814829657,0.7116566222817746,0.7025274741691571,0
2010-02-16,31.1,93,6.8,39.59621195137794,0.7236440382959124,0.6901733882429719,0
2010-02-17,31.0,99,8.7,39.93491087289587,0.7354170229639855,0.6776147890466889,0
2010-02-18,31.4,99,10.4,40.34031210278532,0.7469720876965552,0.6648553979642865,0
2010-02-19,31.5,98,8.2,40.801123669496285,0.7583058084785624,0.6518989958787126,0
2010-02-20,31.7,96,7.1,41.07714894014178,0.7694148268839378,0.6387494220515272,0
2010-02-21,30.2,97,9.8,37.98641701215408,0.7802958510707755,0.6254105729852463,0
