time,T_max,RH_max,Wind,Heat_Index,doy_sin,doy_cos,Target
2010-01-01,29.3,83,25.4,31.487149805633543,0.017213356155834685,0.9998518392091162,0
2010-01-02,29.1,87,23.3,32.09803796205303,0.03442161162274574,0.9994074007397048,0
2010-01-03,29.1,92,8.4,35.65782303011482,0.051619667223253764,0.998666816288476,0
2010-01-04,29.3,94,13.7,35.23668505430519,0.06880242680231986,0.9976303053065857,0
2010-01-05,29.8,92,11.4,36.27536228070739,0.08596479873744647,0.9962981749346078,0
2010-01-06,29.7,95,12.5,36.30034454232103,0.10310169744743485,0.9946708199115211,0
2010-01-07,28.8,93,15.7,33.85927730221128,0.1202080448993527,0.9927487224577402,0
2010-01-08,28.5,91,15.6,33.11428525058152,0.13727877211326478,0.9905324521322229,0
2010-01-09,29.5,93,15.3,35.13582004803983,0.15430882066428117,0.9880226656636976,0
2010-01-10,30.2,88,15.2,35.666027804840816,0.1712931441814776,0.9852201067560606,0
2010-01-11,29.5,93,10.0,36.16637560359539,0.1882267098432442,0.9821256058680006,0
2010-01-12,29.7,93,15.7,35.40378758119614,0.2051044998686192,0.9787400799669153,0
2010-01-13,28.2,83,29.0,29.00152434637996,0.2219215130041655,0.9750645322571948,0
2010-01-14,26.2,77,33.6,24.282889846222616,0.2386727660059501,0.9711000518829505,0
2010-01-15,26.3,76,35.1,24.029581357018667,0.255353295116187,0.9668478136052775,0
2010-01-16,28.3,80,26.3,29.307734978365808,0.2719581575341055,0.9623090774541486,0
2010-01-17,27.0,84,29.6,27.096412542155964,0.288482432880609,0.9574851883550393,0
2010-01-18,27.1,88,27.1,28.21228951741486,0.30492122465628907,0.9523775757303974,0
2010-01-19,28.4,87,31.0,29.443510944133855,0.3212696616923644,0.9469877530760753,0
2010-01-20,28.8,89,24.6,31.607773141064804,0.3375228995941133,0.9413173175128471,0
2010-01-21,28.5,94,20.5,32.54549489864708,0.3536761221763716,0.9353679493131483,0
2010-01-22,28.0,93,24.3,30.838135912930987,0.3697245428906731,0.9291414114031743,0
2010-01-23,28.2,84,22.6,30.3717569020927,0.38566340624360707,0.9226395488404876,0
2010-01-24,28.0,87,20.1,30.908793811021468,0.401487989205973,0.9158642882672872,0
2010-01-25,28.3,83,19.3,31.048406984498968,0.4171936026123168,0.9088176373395029,0
2010-01-26,28.9,87,29.6,30.540732483590297,0.4327755925504312,0.901501684131884,0
2010-01-27,29.2,85,24.8,31.706466329244577,0.4482293417404106,0.893918596519257,0
2010-01-28,29.7,92,18.4,34.74162021174481,0.4635502709028509,0.886070621534138,0
2010-01-29,29.7,95,20.2,34.80312232009881,0.47873384011578846,0.8779600847008882,0
2010-01-30,29.9,92,22.6,34.27057873598327,0.49377555015997715,0.869589389346611,0
2010-01-31,29.4,93,18.7,34.30238099694425,0.5086709438521044,0.8609610158889943,0
2010-02-01,30.1,96,12.6,37.12350355041214,0.5234156073655503,0.8520775211013093,0
2010-02-02,31.5,95,16.3,38.7701368904981,0.5380051715382996,0.8429415373547828,0
2010-02-03,30.9,95,15.4,37.86155451157632,0.5524353131676196,0.8335557718385699,0
2010-02-04,30.6,95,16.6,37.09175366656554,0.5667017562911176,0.8239230057575542,0
2010-02-05,30.7,95,16.8,37.23129727904922,0.5808002734538009,0.8140460935082178,0
2010-02-06,30.6,94,19.1,36.461226434987644,0.5947266869607634,0.8039279618328213,0
2010-02-07,31.1,92,14.0,38.047626637683315,0.6084768701151261,0.7935716089521474,0
2010-02-08,30.5,93,19.1,36.140408706647044,0.6220467484408675,0.7829801036770629,0
2010-02-09,30.4,90,23.1,34.7582760062063,0.6354323008901774,0.7721565844991642,0
2010-02-10,31.2,87,21.6,36.000548161093946,0.6486295610349814,0.7611042586607747,0
2010-02-11,31.4,88,19.4,36.9278082888956,0.6616346182422783,0.7498264012045686,0
2010-02-12,31.6,95,15.9,39.02991108869674,0.6744436188329455,0.7383263540031065,0
2010-02-13,30.4,86,23.3,34.148278554078615,0.6870527672236669,0.7266075247685656,0
2010-02-14,31.0,84,20.9,35.34654053861872,0.699458327051647,0.7146733860429609,0
2010-02-15,30.4,94,16.8,36.554384569445105,0.7116566222817746,0.7025274741691571,0
2010-02-16,30.9,95,18.4,37.278221178242994,0.7236440382959124,0.6901733882429719,0
2010-02-17,30.1,90,17.6,35.30918735628916,0.7354170229639855,0.6776147890466889,0
2010-02-18,31.4,95,18.4,38.18020970581532,0.7469720876965552,0.6648553979642865,0
2010-02-19,30.1,91,13.5,36.246758573828174,0.7583058084785624,0.6518989958787126,0
2010-02-20,30.0,92,10.4,36.81615998945743,0.7694148268839378,0.6387494220515272,0
2010-02-21,30.0,88,14.4,35.480191680737065,0.7802958510707755,0.6254105729852463,0
2010-02-22,31.8,88,12.1,39.05182302558826,0.7909456567567772,0.6118864012687243,0
2010-02-23,31.2,91,12.8,38.309385624439265,0.8013610881746766,0.5981809144059165,0
2010-02-24,31.5,87,18.8,37.06806103539183,0.8115390590073611,0.5842981736283684,0
2010-02-25,31.3,89,18.7,37.03899114621722,0.8214765533024142,0.5702422926917871,0
2010-02-26,32.3,92,17.7,39.48823623103447,0.8311706263658079,0.5560174366570446,0
2010-02-27,31.6,84,17.4,37.056798576672215,0.8406184056344782,0.5416278206559814,0
2010-02-28,31.2,88,20.9,36.286090860263606,0.8498170915275278,0.5270777086423722,0
2010-03-01,30.5,87,18.9,35.31773000872717,0.8587639582758029,0.5123714121284237,0
2010-03-02,32.0,95,16.0,39.74251134432612,0.8674563547295969,0.49751328890718066,0
2010-03-03,32.1,90,19.1,38.537575414014924,0.8758917051442429,0.48250774176121847,0
2010-03-04,32.0,90,17.0,38.76629729696393,0.8840675099433636,0.4673592171580022,0
2010-03-05,31.7,87,20.9,37.010280810336816,0.8919813464595485,0.45207220393230435,0
2010-03-06,32.4,93,15.0,40.355738874598195,0.8996308696522433,0.43665123195606403,0
2010-03-07,32.0,92,16.3,39.21511624924214,0.9070138128026359,0.4211008707960896,0
2010-03-08,32.9,88,17.3,40.00972932447296,0.9141279881853337,0.40542572835999735,0
2010-03-09,32.0,91,10.5,40.186540106436375,0.9209712877166346,0.38963044953078796,0
2010-03-10,31.0,87,25.7,34.85643682769637,0.9275416835791966,0.37371971479046906,0
2010-03-11,28.4,80,24.5,29.816606487581588,0.9338372288229252,0.35769823883312546,0
2010-03-12,25.7,90,12.6,29.027882354734487,0.9398560579418954,0.3415707691678556,0
2010-03-13,30.5,93,17.3,36.490408706647045,0.9455963874271426,0.3253420847119801,0
2010-03-14,30.5,87,22.0,34.714952230949386,0.9510565162951535,0.30901699437494745,0
2010-03-15,31.3,91,22.4,36.620110797443076,0.9562348265919056,0.29260033563334836,0
2010-03-16,32.0,93,20.5,38.55480350315902,0.9611297838723007,0.27609697309746883,0
2010-03-17,30.4,84,23.5,33.82383538357033,0.9657399376548549,0.2595117970697999,0
2010-03-18,31.0,85,21.7,35.338728190533494,0.9700639218515071,0.2428497220959356,0
