time,T_max,RH_max,Wind,Heat_Index,doy_sin,doy_cos,Target
2017-01-19,30.0,88,20.7,34.25519168073706,0.3212696616923644,0.9469877530760753,0
2017-01-20,31.1,86,21.1,35.77555919996,0.3375228995941133,0.9413173175128471,0
2017-01-21,30.3,95,14.0,37.06433237554013,0.3536761221763716,0.9353679493131483,0
2017-01-22,28.5,96,12.3,34.39593096032043,0.3697245428906731,0.9291414114031743,0
2017-01-23,30.9,94,17.4,37.32576037051879,0.38566340624360707,0.9226395488404876,0
2017-01-24,29.5,92,14.0,35.25299761024729,0.401487989205973,0.9158642882672872,0
2017-01-25,29.9,94,13.9,36.239745906572274,0.4171936026123168,0.9088176373395029,0
2017-01-26,29.9,90,13.8,35.70418934317204,0.4327755925504312,0.901501684131884,0
2017-01-27,29.3,95,15.9,34.942955935497565,0.4482293417404106,0.893918596519257,0
2017-01-28,28.0,92,17.5,32.036023340390514,0.4635502709028509,0.886070621534138,0
2017-01-29,28.4,94,17.2,33.01763762290836,0.47873384011578846,0.8779600847008882,0
2017-01-30,29.2,95,13.9,35.158697662096884,0.49377555015997715,0.869589389346611,0
2017-01-31,28.2,96,12.9,33.767325348423405,0.5086709438521044,0.8609610158889943,0
2017-02-01,28.6,96,12.8,34.470070794600616,0.5234156073655503,0.8520775211013093,0
2017-02-02,29.6,96,13.0,36.16487834975438,0.5380051715382996,0.8429415373547828,0
2017-02-03,26.6,94,16.3,30.199627205647182,0.5524353131676196,0.8335557718385699,0
2017-02-04,27.6,95,19.1,31.42594693741252,0.5667017562911176,0.8239230057575542,0
2017-02-05,30.0,95,21.4,35.09591399877549,0.5808002734538009,0.8140460935082178,0
2017-02-06,29.0,90,21.7,32.63808109536897,0.5947266869607634,0.8039279618328213,0
2017-02-07,29.8,94,15.9,35.67627595347639,0.6084768701151261,0.7935716089521474,0
2017-02-08,28.8,94,19.5,33.25062556472013,0.6220467484408675,0.7829801036770629,0
2017-02-09,27.2,91,18.5,30.401446248591498,0.6354323008901774,0.7721565844991642,0
2017-02-10,27.5,94,16.0,31.74082520255734,0.6486295610349814,0.7611042586607747,0
2017-02-11,27.8,97,18.1,32.201478975829076,0.6616346182422783,0.7498264012045686,0
2017-02-12,28.8,96,14.4,34.502766534182264,0.6744436188329455,0.7383263540031065,0
2017-02-13,29.5,96,16.6,35.289842916973015,0.6870527672236669,0.7266075247685656,0
2017-02-14,26.2,95,12.2,30.458182999307837,0.699458327051647,0.7146733860429609,0
2017-02-15,30.0,96,18.7,35.760461631511134,0.7116566222817746,0.7025274741691571,0
2017-02-16,29.9,96,14.6,36.3811352993835,0.7236440382959124,0.6901733882429719,0
2017-02-17,30.5,95,12.3,37.749820124472194,0.7354170229639855,0.6776147890466889,0
2017-02-18,29.6,96,11.8,36.398211683087716,0.7469720876965552,0.6648553979642865,0
2017-02-19,29.1,95,7.6,36.210916293174115,0.7583058084785624,0.6518989958787126,0
2017-02-20,28.5,97,6.4,35.67114899115709,0.7694148268839378,0.6387494220515272,0
2017-02-21,26.9,99,6.9,33.10172602777739,0.7802958510707755,0.6254105729852463,0
2017-02-22,31.9,97,10.2,40.99761309716665,0.7909456567567772,0.6118864012687243,0
2017-02-23,31.6,96,11.2,40.096658690799984,0.8013610881746766,0.5981809144059165,0
2017-02-24,28.5,97,9.7,35.029482324490424,0.8115390590073611,0.5842981736283684,0
2017-02-25,29.4,96,11.0,36.2040707065231,0.8214765533024142,0.5702422926917871,0
2017-02-26,30.0,98,12.3,37.28400134142688,0.8311706263658079,0.5560174366570446,0
2017-02-27,31.0,97,11.5,39.094980013510764,0.8406184056344782,0.5416278206559814,0
2017-02-28,29.8,98,11.8,37.02532552123662,0.8498170915275278,0.5270777086423722,0
2017-03-01,30.2,97,13.3,37.30586145659853,0.8587639582758029,0.5123714121284237,0
2017-03-02,30.4,99,9.7,38.64882582904915,0.8674563547295969,0.49751328890718066,0
2017-03-03,29.9,97,12.0,37.02544110690023,0.8758917051442429,0.48250774176121847,0
2017-03-04,31.1,96,7.3,39.94474567023959,0.8840675099433636,0.4673592171580022,0
2017-03-05,30.0,98,10.9,37.5562235636491,0.8919813464595485,0.45207220393230435,0
2017-03-06,30.5,95,9.4,38.313709013361084,0.8996308696522433,0.43665123195606403,0
2017-03-07,27.5,97,14.5,32.39478770902194,0.9070138128026359,0.4211008707960896,0
2017-03-08,32.0,94,8.9,40.96671297929813,0.9141279881853337,0.40542572835999735,0
2017-03-09,32.0,94,11.0,40.5583796459648,0.9209712877166346,0.38963044953078796,0
2017-03-10,30.1,96,11.8,37.2790591059677,0.9275416835791966,0.37371971479046906,0
2017-03-11,30.4,97,11.8,37.95493821409642,0.9338372288229252,0.35769823883312546,0
2017-03-12,32.0,96,16.9,39.723865264909676,0.9398560579418954,0.3415707691678556,0
2017-03-13,33.0,93,15.6,41.34861033019012,0.9455963874271426,0.3253420847119801,0
2017-03-14,32.9,92,12.2,41.65928772811061,0.9510565162951535,0.30901699437494745,0
2017-03-15,31.8,91,12.4,39.45728290146059,0.9562348265919056,0.29260033563334836,0
2017-03-16,31.1,94,8.2,39.472575042850345,0.9611297838723007,0.27609697309746883,0
2017-03-17,31.5,94,9.1,40.0181412974987,0.9657399376548549,0.2595117970697999,0
2017-03-18,27.4,99,10.4,33.26393423844651,0.9700639218515071,0.2428497220959356,0
2017-03-19,32.0,98,17.6,39.90046199496566,0.9741004551724205,0.22611568550828828,0
2017-03-20,30.3,93,15.4,36.50818268810186,0.9778483415056568,0.20931464596304847,0
2017-03-21,29.5,96,11.4,36.30095402808412,0.9813064702716093,0.19245158197082998,0
2017-03-22,29.4,96,11.0,36.2040707065231,0.9844738167520922,0.1755314904214282,0
2017-03-23,30.2,97,9.2,38.103083678820745,0.9873494423939864,0.15855938510313475,0
2017-03-24,31.2,95,11.1,39.237667532229025,0.989932495087353,0.141540295217043,0
2017-03-25,30.3,96,12.2,37.55629610814816,0.9922222094179323,0.12447926388678915,0
2017-03-26,31.1,97,9.0,39.76277542837866,0.994217906893952,0.10738134666416309,0
2017-03-27,31.1,100,9.6,40.091864702795874,0.995918996147179,0.09025161003104117,0
2017-03-28,31.0,98,10.2,39.49550099875887,0.9973249731081555,0.07309512989807777,0
2017-03-29,31.6,96,6.5,41.010547579688875,0.9984354211555643,0.055916990100603484,0
2017-03-30,32.2,92,14.2,39.986610363878334,0.9992500112396835,0.03872228089217446,0
2017-03-31,29.9,90,15.0,35.470856009838705,0.9997685019798909,0.021516097436222254,0
2017-04-01,31.0,96,8.7,39.49168125048489,0.9999907397361901,0.004303538296244289,0
2017-04-02,30.9,97,11.7,38.874809460358044,0.9999166586547379,-0.01291029607500882,0
2017-04-03,31.0,92,9.1,38.82293064282579,0.9995462806873573,-0.030120304846908114,0
2017-04-04,31.3,95,10.2,39.5934612110059,0.9988797155850336,-0.04732138832243185,0
2017-04-05,29.7,94,17.1,35.26873272842525,0.9979171608653922,-0.06450844944931623,0
2017-04-06,29.7,89,19.1,34.194006992279704,0.9966589017541702,-0.08167639533042241,0
2017-04-07,29.4,91,15.4,34.67440267203983,0.9951053111006976,-0.09882013873287143,0
2017-04-08,29.4,87,19.6,33.318446022231,0.9932568492674143,-0.11593459959550041,0
2017-04-09,31.0,92,12.3,38.20070842060357,0.9911140639934547,-0.1330147065341959,0
2017-04-10,31.5,96,7.2,40.691576927941945,0.9886775902323405,-0.1500553983446526,0
2017-04-11,30.8,97,7.9,39.432817659847316,0.9859481499638304,-0.16705162550211924,0
2017-04-12,31.3,96,9.8,39.821521036618826,0.9829265519799822,-0.18399835165768005,0
2017-04-13,31.4,94,10.3,39.604072995461706,0.9796136916454901,-0.20089055513063506,0
